, , , , , , , , Trial Name, Filter Upper Cutoff, Filter Lower Cutoff, Sample Rate (HZ), Display FPS, Display Window Size (S), MVC Window Size (S), Seconds to Acquire MVC, Display Channel, 
MVC01, 500, 20, 1000, 30, 500, 500, 3, 0
Trial01, 500, 20, 1000, 30, 500, 500, 3, 0
Trial01, 500, 20, 1000, 30, 500, 500, 3, 0
Trial02, 500, 20, 1000, 30, 500, 500, 3, 0
Trial03, 500, 20, 1000, 30, 500, 500, 3, 0
MVC02, 500, 20, 1000, 30, 500, 500, 3, 0
Trial04, 500, 20, 1000, 30, 500, 500, 3, 0
Trial05, 500, 20, 1000, 30, 500, 500, 3, 0
Trial06, 500, 20, 1000, 30, 500, 500, 3, 0
